file,duration_s,neural_bitrate_achieved_bps,neural_bitrate_target_kbps,neural_latency_ms_avg,neural_latency_ms_p95,neural_pesq,neural_stoi,ffmpeg_codec,ffmpeg_bitrate_achieved_bps,ffmpeg_bitrate_target_kbps,ffmpeg_pesq,ffmpeg_stoi
/Users/muhammadawais/Downloads/ac_proj/datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0000.flac,8.0,131036.0,10,1451.501384995936,1744.3613293464293,1.1650700569152832,0.8338723169193799,aac,12024.0,10,1.8129339218139648,0.2528240542981174
/Users/muhammadawais/Downloads/ac_proj/datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0001.flac,3.275,91407.63358778626,10,1058.73485399934,1355.3300600979128,1.133705496788025,0.8175486160752876,aac,13171.297709923665,10,2.0209696292877197,0.13108400438573578
/Users/muhammadawais/Downloads/ac_proj/datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0002.flac,6.625,134298.56603773584,10,1685.7648232471547,3245.2161750479713,1.1645207405090332,0.8237232224477693,aac,12096.0,10,2.139709949493408,0.2813195081959821
/Users/muhammadawais/Downloads/ac_proj/datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0003.flac,2.68,186194.02985074624,10,1025.5853129929164,1782.5963315888657,1.4594553709030151,0.8803748186464097,aac,12665.671641791045,10,2.0701072216033936,0.2436016288556843
/Users/muhammadawais/Downloads/ac_proj/datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0004.flac,5.2150625,162227.0107021728,10,1068.5154723275143,1322.9753002873622,1.270003318786621,0.9012569945984095,aac,11724.499946069678,10,2.0436155796051025,0.22836475405110937
